#node1	node2
P49720	P56537
P61077	Q6ZN04
P36578	P62750
P14314	Q05513
P06400	Q15643
P09769	Q08881
Q86VX2	Q8N668
Q8IXJ6	Q92830
P51610	Q8IYH5
P01583	Q9Y239
O75365	P28340
O76071	Q8N1F7
O00763	Q9Y478
P68400	Q16539
P01111	P12270
P08069	Q99962
O95379	Q12974
P03886	P56556
P60953	Q52LW3
P13725	Q969J5
P17252	Q9Y2U5
Q14974	Q9NRA8
P39023	P50914
P26012	Q13753
P32121	Q9NZP2
P21802	Q9Y264
P62330	P63000
O75937	Q9BUJ2
P00403	P36542
Q13751	Q16787
Q13191	Q14627
P51531	P78527
P18859	Q99759
P09651	P63104
P17655	Q9H1Y0
O75525	P61978
Q93009	Q9UJX6
P23528	Q15007
P63151	P67775
P08151	Q13627
O00231	P61956
P06746	P27695
P51114	Q7L576
Q92925	Q9H9P5
O60318	P60953
Q13093	Q13315
O75578	P35443
P03886	Q9P0J0
P63151	Q13936
Q05519	Q92620
P13612	P20908
Q96LZ3	Q9BS18
Q9NX58	Q9NZI8
P04141	Q08334
P19022	Q12913
P45983	P68133
O14974	O75116
Q6P2I7	Q9P2S5
O43521	Q16611
O94985	P04156
P50990	P67775
P62070	Q86YV0
Q15029	Q9Y2Q3
P23508	P51812
P51654	P56706
Q13315	Q96SD1
O14893	Q01130
Q04206	Q12905
P61088	Q14164
P13805	P51668
Q13315	Q5VVJ2
406939	P15692
P10912	Q05209
O43809	Q8N5V2
P39019	Q13573
P22004	Q6ZVN8
Q8NC51	Q8TB96
P12883	P61586
P11142	P25942
P17612	Q9P2W3
P28482	P35354
O95865	Q9BUB5
Q7L0Q8	Q8N1I0
P10145	Q16570
P35225	Q07666
P10415	Q13362
P01106	Q5QJE6
O00463	O14836
P29274	P35609
Q13748	Q15750
Q9H171	Q9UL18
P14416	Q16537
P28482	Q9BZM2
O14513	P62993
O95551	P63165
O00212	Q9P107
P27824	Q12809
Q13315	Q96L91
P01106	Q00341
Q92956	Q96QV1
P20226	Q5H9L4
P06576	Q9Y6K9
P09429	P52701
Q00610	Q9UH62
P38432	Q4J6C6
Q6UVK1	Q9Y613
Q01094	Q9Y4A5
P35626	Q8NH87
P53779	Q12967
Q7L7L0	Q8WUI4
P31946	P62258
P02649	P98164
P18146	Q02535
O75365	Q9UNL2
Q9UBI6	Q9Y272
P16234	P52798
P20340	Q92871
P50213	P51553
P01563	P40238
O60353	O96014
P08887	P20809
O14543	Q9UBF6
P14678	P38432
P04629	Q9UQQ2
P62807	Q6FI13
O43681	O60925
P54646	Q49AN0
P62979	Q8IYW5
Q01064	Q05086
P04908	Q93079
Q13191	Q16695
P61513	P62987
O43293	P10275
Q96DU9	Q96EP5
P09874	Q8IW19
O14625	P25025
P49770	Q13144
P01243	P08581
P20823	P40763
P36578	Q00005
P01106	Q05516
P18084	P63261
P0CG48	Q9UHD2
P45983	P59768
P01111	P42336
P63218	Q15759
P63167	P78352
O60814	Q9UQL6
P04899	P49795
O96017	Q99638
P0C0S8	Q92769
P04183	Q8TB40
P05386	P49841
P68104	Q9NX18
P10145	P35222
O60437	Q93009
P17081	Q96N67
P63104	Q96N67
P0C5Z0	Q99879
P68104	Q15843
Q13404	Q9C035
P07333	Q9H4P4
P10070	P18146
Q9NPH3	Q9Y3B3
P08069	Q99961
O14925	O75365
O95865	Q9H5J8
P23229	P53708
P62380	Q8IY92
Q12802	Q16611
P58166	Q96S42
O60896	O95467
P01243	P09960
P42229	P52333
P01732	P01892
O15355	P08621
P01892	P26715
Q8NEY8	Q9UJ70
P01243	P33316
P60900	P62987
P55201	Q8WYB5
O14936	Q9C0A0
Q02040	Q9Y2I6
P22392	Q12972
Q96QB1	Q9Y5J5
P54259	Q86UL8
Q15831	Q9Y3A3
Q01081	Q08211
O15379	P0C0S5
P21583	P21802
P06702	P63000
Q15435	Q16659
P02462	Q07092
P01106	Q99880
Q969M7	Q9UI10
P04629	Q9HAU4
Q9BXI2	Q9Y619
O14775	P27361
Q8TAD8	Q9UJ78
P08069	Q9H4P4
Q12933	Q9Y286
Q07890	Q9UKX5
O14640	Q76N89
O00175	P51677
Q00610	Q9Y478
Q15906	Q9UBU8
P23458	P38484
P26927	Q9GZZ9
O94972	Q9H4K1
P60484	Q70Z35
Q8WXF1	Q92956
P04183	Q8IVF5
P01106	P15531
O15156	O75791
P08173	P62993
O75030	P26367
Q9UNG2	Q9Y5U5
Q99877	Q9BTM1
Q16659	Q5SXM2
P26992	P41159
Q15700	Q6P1M3
Q6WCQ1	Q99759
O00168	P54710
Q6ZRS2	Q9NPF5
Q92793	Q9Y6X2
B0I1T2	P02786
Q13177	Q13233
P41227	P43629
P40763	Q00978
P0CG04	Q9UMX0
P60953	Q13233
P24522	P38398
P27348	Q01094
O60266	Q9NZT1
Q14872	Q9BXS5
Q8WWF5	Q969T4
P63104	Q99683
O60641	P32121
O00193	P23508
O43187	Q9BYJ9
P62993	Q9P258
P62873	Q13315
P05106	P21333
O00459	P01308
P00734	P07225
P10636	P31749
O75368	P16871
P00533	Q06190
Q13217	Q9P2K8
P05771	Q68CJ9
Q14145	Q96IP4
O00264	P22392
P23769	Q13485
P18146	Q13127
P62837	Q13489
Q8N766	Q9H3R5
Q8TDH9	Q9UL45
Q13402	Q96QU1
O43252	P68104
Q09472	Q15596
Q6VN20	Q96KG7
P24394	Q9NPH9
Q5T7V8	Q96PM5
P01116	Q8TDF6
P18825	Q9Y210
Q9UKW4	Q9Y6Q6
Q07864	Q13315
P19174	P54252
P41597	Q9NRJ3
P05388	P40429
O15239	O96000
P62745	Q9UNA1
Q92974	Q9BUF5
P13747	P43629
P08651	Q9BRT6
Q02078	Q9NR83
P60520	Q8NI08
P31431	Q01955
O43586	P39023
P59998	Q8WUW1
406933	P45985
Q53HC9	Q9H0J4
O94762	P16220
P18754	Q9Y478
O14920	Q92793
P38936	Q9BT40
O95786	Q9NX47
O14543	Q9HC73
O43586	Q15058
406999	P35568
O14978	Q8WV44
O75116	P62745
P63165	Q9Y4K3
P48775	Q9P2G9
Q6R327	Q9H2U1
P23769	P29590
P22694	P55011
P27482	P40145
Q12834	Q9UJX6
Q00610	Q9H0R8
P18084	Q63HR2
P22455	Q01970
P11473	P20813
Q13573	Q8WUM4
P42766	P63173
O60902	P23511
Q9BZX2	Q9HC98
P01100	Q92905
P30518	P63092
Q71F56	Q9NX70
P46459	Q13573
P04350	Q13077
O15264	P37802
P18077	P18621
P05771	P56945
O96013	P62745
P61077	Q71U36
P61964	Q7Z434
P23458	P32881
O60427	Q9BRP4
O15198	Q96JH7
Q15714	Q8TDY2
P08253	P10275
P60709	Q9UPY6
P0CAP1	Q9P2H0
O15151	P62258
P05107	P08571
P54253	Q969T4
P04350	Q9Y4K3
P13196	P38936
P49736	Q14164
406984	Q9UPY6
P20336	Q86UR5
P21860	P42338
Q5RKV6	Q9NQT5
O43251	Q15717
P99999	Q9H2V7
P10415	Q96HR8
Q86U70	Q8TAP4
Q8IYT8	Q9BSB4
P08246	P14780
Q8NB91	Q9HB96
P08107	Q99683
O60674	P32302
Q5VWK5	Q9UBD9
O43237	Q99459
O14493	O95471
Q7Z478	Q96BT3
Q04206	Q14164
O14686	P03372
Q9H4E5	Q9H7D0
P60953	Q8IWV7
P14616	P27986
Q15019	Q9NVA2
P43235	P55957
P05412	Q9NR30
Q15797	Q9NYN1
P25815	P35579
O00238	O15105
Q15788	Q63ZY3
P35222	Q12778
Q15014	Q15906
P00451	P04070
O75688	P05783
A5YKK6	O75175
Q13200	Q9BRP4
P17948	P49763
Q96QU8	Q9HAW0
P30050	Q9UNX3
P01563	P26951
P22607	P42338
P27482	Q15746
P54819	Q13177
P10644	Q05469
P48023	Q9NSI8
P01574	P42701
P32121	P53779
P30153	Q01668
P49207	P62913
P31947	Q9H4L5
P09874	Q9Y5B9
P46108	Q9Y5H9
P08754	P53778
P62987	Q16621
P10275	P55345
P06213	P46108
P23508	Q9NYU2
O43143	Q86XP3
P60520	Q8TD19
Q92905	Q9Y239
O15379	P0C0S8
P62993	P98077
P01889	Q13263
P0C0S5	Q06587
P62424	Q9Y3U8
P63104	Q8IUE0
P08138	P98077
P54132	Q5UIP0
P27540	Q12983
Q13574	Q16659
406988	P15692
P21246	Q9UNI6
O14745	P41231
Q9BQ66	Q9P2R6
Q13362	Q13936
P12004	P49005
P38405	Q8NGX3
P03891	Q9Y6M9
P60510	Q5MIZ7
P42338	P62070
Q93100	Q9UQK1
Q9BVV2	Q9NR12
P0C5Z0	Q96DB2
Q96EZ8	Q9BQD3
O14775	P08173
P49736	Q00534
P11362	P11487
P26368	Q7Z7J5
P32302	Q9H2A7
O75569	Q9Y3U8
P33991	P55201
P51679	Q9H2A7
P19838	Q07021
Q9GZN1	Q9Y230
Q07869	Q15848
P51159	P68104
P62249	Q00653
P20809	P48357
O75197	P56705
P08581	P29353
O95433	Q9UL42
Q15717	Q96RU7
P51817	P62879
P20339	Q9P2R3
P12830	P18206
P23229	Q9UQP3
P46108	P50570
P05060	Q16635
P19387	Q9H3P2
P62891	Q92901
O43683	Q9Y6D9
P36578	P84022
P13984	Q13315
P55209	Q9H1Y0
P01889	Q9NRN7
O43541	Q96J02
P01375	P62136
P01891	Q9NYU2
O75044	P17081
P53803	Q8N7H5
Q06432	Q14738
Q12962	Q96BN2
Q9BY44	Q9NZJ5
Q71UI9	Q96DB2
P00519	Q8TB24
Q15714	Q9P031
P38117	Q14164
Q15811	Q9NRI5
Q6UVK1	Q969T4
P85298	Q07889
407002	Q13555
P48552	Q92956
P58012	P63165
P23458	Q05513
Q8NHM5	Q99496
Q12955	Q14571
A8K6C2	P10912
Q99961	Q99962
P18084	P41231
O95831	P16104
P10275	P49116
P06899	P20671
P22612	Q02930
Q13131	Q9UGJ0
Q49AN0	Q9UNS1
O75182	Q05516
P51693	Q9P2H0
Q2NL82	Q99558
Q9H3P7	Q9HAU4
Q14457	Q9P0N9
P01375	Q99558
P57078	Q13077
P40425	P78537
P21860	P52735
P01236	Q99062
P01100	Q99576
O75815	P53396
P62258	Q9P0L2
Q13797	Q16787
P38405	Q8NGG7
P09936	Q14164
P13501	Q92985
P28482	P49286
P17302	P68363
P12074	P62993
P51610	Q93079
O14775	Q9UBS5
Q96RN5	Q9NX70
O15111	Q06124
P20290	Q96BK5
P04628	P18827
Q13683	Q16363
Q00613	Q96D71
P02775	Q09019
O43186	P54845
O75581	P56704
P01112	P04637
O14727	Q07812
O75400	Q96GM5
P01106	Q9H8H2
Q92988	Q9UL18
Q08289	Q9UQM7
P62263	P62993
P28838	Q99816
P24863	Q92731
P17948	Q92914
P49768	Q9UQB3
P05997	P17301
O60306	O60828
P01111	Q02750
O60674	P41597
P31150	P63104
O14827	P63211
Q14332	Q9GZT5
P19174	Q8TEW0
O15031	Q14164
P32969	Q9Y3U8
P20774	P55157
Q12873	Q6I9Y2
Q99459	Q9UNM6
P50395	P61006
Q13315	Q86YH2
P49281	Q96PU5
Q8WYP3	Q9Y4K3
O95711	Q02556
Q15019	Q9UHD8
O43707	P56945
O75381	Q96G25
P50750	Q13573
P05019	P42336
P01568	P26951
P63272	Q5T3J3
Q13043	Q5VYV7
P52943	Q99447
Q9NQR9	Q9UGI9
P63208	Q9NQR1
P17302	Q13509
P01242	Q6UXL0
P50454	Q8NHQ1
P25791	Q9NVW2
P63261	Q11203
P10415	Q08209
P05106	Q86YW0
P01106	Q9NRP4
Q13418	Q7RTX8
P61981	Q14525
A4D0S4	P56199
P43364	Q8N720
P17612	P46020
P14316	P51610
P15056	P53778
P30480	Q9NZI8
P08631	Q9H204
P05386	P60709
Q15750	Q96KR7
Q15303	Q99961
Q6FHJ7	Q93098
O00501	Q96B33
P04439	P43629
P15260	P40933
Q16651	Q6VMQ6
P08842	P16220
Q9NRR5	Q9UBU9
P08151	P48729
O75197	Q9BQB4
P22455	P42338
O60721	P06241
P01106	Q9BZE1
P04179	P30480
O15198	Q96AD5
P0CG47	Q96PM5
P23246	Q68DV7
P17612	P52945
P62249	Q9Y6K9
O60258	P21802
P63104	Q75N03
O60563	O60583
Q13485	Q9NRA8
A4D0S4	P23229
Q08211	Q15287
O15105	Q9Y3F4
Q13586	Q96D31
Q8IU54	Q8N6P7
P0CG47	Q13233
P19235	Q969D9
P50570	Q9UNF0
P04899	P30542
O00591	Q9NQX3
P25116	Q13596
Q5VTD9	Q92905
O60383	Q9BX70
P01106	P54578
P23508	Q9Y696
O00459	Q05513
O15205	P04637
P49238	Q16627
Q9NRR5	Q9P2K6
P84243	Q9UJW3
P49716	Q8IWT1
P04637	Q92925
P56556	Q9UI09
P25963	P49642
P62256	Q9C040
Q9HBE4	Q9UHF4
O94921	P27348
O00411	P25963
P09471	P49798
P36406	Q15637
Q86V24	Q9UGJ0
P27448	Q04759
P26006	P35442
P0CG48	P57075
P48634	P60228
P38919	P62993
Q7L190	Q99961
P19235	P20809
P10070	P49841
P04632	Q7L5D6
P40225	Q01344
P25025	P35626
P46783	P62266
P61981	Q99570
O14745	P35240
P14923	P15884
P38398	Q9GZX5
P10275	P51398
Q8IZJ0	Q8N6P7
P62993	Q13796
P51681	P63096
P54257	Q9NZM5
P01567	P31785
Q10567	Q99459
P20827	P21709
P02462	P05106
Q9Y2M5	Q9Y383
P11142	Q9NZL4
O60504	P48023
O00151	P63272
O15162	Q8N9N2
Q7RTX0	Q7RTX1
P42224	P63279
Q07912	Q13243
P08107	Q92844
P33240	Q9UI14
Q13315	Q8NFD5
P17706	P40763
P38936	P67870
P56537	Q9Y5M8
Q13535	Q96H79
P19438	Q13233
O14717	Q9BVJ6
P51668	Q9UNE7
P42695	Q13535
P34969	P63092
P28715	Q03468
P54253	Q9UKJ3
Q14160	Q99816
P30679	P32239
Q13546	Q14257
P21246	Q9BPX7
O95059	Q06323
P02795	Q13585
P84103	Q13573
P61586	Q13153
P61956	Q15102
P30153	P63151
P27694	P78527
P06213	Q00722
P82914	Q14197
Q15796	Q96RN5
P62993	Q08881
Q9UNS2	Q9Y239
P98164	Q01968
Q96AE4	Q9UHX1
P67870	Q99504
O60739	Q9NX55
O95201	Q9H7E9
O00232	Q13200
O00716	Q9UQ80
P19532	Q13263
P48357	P67870
Q99442	Q9UGP8
P06493	P25205
P62899	Q9UL18
P23527	Q92769
P01889	P55735
P07550	Q14232
Q99677	Q9UBI6
O14933	Q9UII4
P40238	Q8IZJ0
Q13158	Q15121
P22607	Q96PU5
Q15038	Q96K80
Q15323	Q96CS7
P38646	Q6WCQ1
O43281	O95433
Q13118	Q15717
P46783	P62701
Q15836	Q16531
P29590	Q05516
P22694	Q96D31
P08913	Q9Y210
Q12913	Q13501
O15537	Q6SZW1
O43516	P43403
Q14999	Q92990
P35354	Q09472
P54253	Q2M1K9
P06213	Q9ULV8
P24158	P49913
Q14695	Q8N357
O14610	P27361
O14641	P19784
P33991	P62805
P01570	P16871
P41597	P51671
O75167	P19174
O60936	P67870
P56945	TGFBR
Q13616	Q9NXK8
Q96CS2	Q9H211
P42684	Q70E73
P48454	Q9UM13
O94762	O95402
P35968	Q92569
P14921	P17542
P78545	Q15008
P22612	Q02846
O14544	P31785
P24522	Q8IWY9
P60891	Q9NZD8
O95999	Q14289
P12931	Q8NER1
P62195	Q9UNM6
O76064	P16104
P61086	Q9UHQ1
Q14164	Q96KJ9
O75367	Q9UKV0
P27986	Q9P1A6
P48723	Q9NRR5
P06241	P25445
P22090	P62081
P43243	P62993
O95467	Q9HAV0
51776	Q8N184
P35558	Q12778
P45985	P53779
Q14164	Q9UQ80
P04632	P56134
Q08379	Q7Z3C6
P13498	P53778
P10721	P40763
P01588	Q99062
P09919	P15260
Q7Z5R6	Q9Y490
P61978	Q8IWZ8
P61587	Q9H0H5
P30443	P43626
P01111	Q8TDF6
P61513	P62945
P08172	Q96D09
A0JLT2	Q15648
Q07955	Q13151
P10145	P51681
O43521	Q9HD36
P51681	Q99731
Q8N1F7	Q99567
P21860	Q63HR2
P38405	Q8NGP8
Q13485	Q9P273
P22392	Q13283
P36894	P53778
P62140	Q14957
O15169	P49674
Q13287	Q9Y4Z0
Q04759	Q9NRA0
P68402	Q9Y294
Q92597	Q96CW1
P05386	P50914
P30304	Q9Y297
Q96RR4	Q9NZT1
P04629	P48736
O60573	P78344
O43809	Q8NFF5
P17252	P61586
O43566	P04899
P01133	P16234
P08700	Q14627
O43765	Q13232
P0CAP2	Q86VK4
Q7L0Q8	Q7Z5H3
P20591	P48995
P33992	Q9Y5J5
P35580	Q9Y572
P26599	Q99459
P06493	P33552
Q9UQ80	Q9Y4K3
O75335	P19174
P24394	P52333
P42766	P62899
P62906	P63173
O60462	Q13214
O75955	P08575
P53779	Q9NR28
P61586	P98171
O00212	O15085
P25445	Q14790
Q08170	Q13243
P08637	P46108
Q13573	Q9UQ13
P31943	Q12986
Q12789	Q86U06
P40429	P46778
P01282	P50222
P55036	Q15369
P10275	Q07889
P41235	Q06710
P78347	Q9Y2Q3
O75529	Q9UPT9
O75385	Q8N122
Q86U70	Q9NVW2
P39023	Q13573
P28482	P61952
P62993	Q8IZD9
P01574	Q969J5
P31942	Q9BWF3
Q8IWX8	Q8WUA2
P13747	P43627
P16220	Q7Z624
O43290	Q9BZL1
P05388	P63173
P01106	Q8IWK6
O75306	Q16718
P84103	Q16629
P08519	Q9UBX5
P01111	P53779
P10966	P13747
P02766	Q9UQB3
P62877	Q16236
O75937	Q13242
P46934	P62875
O15111	Q12778
P43116	Q5JWF2
P20827	Q92993
Q14160	Q8IY92
P30480	Q15643
O00214	P06756
Q96BY7	Q9Y484
P28290	P61981
P17252	Q9H0R8
Q16537	Q9Y698
Q13185	Q14739
P11308	P15036
P51692	Q92905
O00574	P63096
P29353	Q8NEM2
O15524	P08069
Q15029	Q8NBJ4
P09601	Q14103
Q9HB96	Q9UBZ9
P08758	P63272
Q96AQ6	Q9Y3C0
P05120	Q14653
Q13509	Q15012
P04899	P08631
P08581	Q14247
O75385	Q8IYT8
O15111	Q00653
P42766	Q9UL18
P01574	P26951
P29350	P52333
406948	P24385
P57087	Q96QZ7
P46695	Q01196
P17813	P32121
O00217	P51970
O75626	P01574
Q15645	Q9NZF1
P62273	P62857
P84022	Q01082
P12268	Q9UKE5
P26367	Q96HF1
O75800	Q9UKV5
P40227	Q15257
P11387	P46013
Q9NY47	Q9Y5P8
P06400	Q66K89
Q9BRC7	Q9HCM9
Q15942	Q9UKW4
P42773	Q13432
P08754	P35462
P53999	P68400
P28482	Q16690
P03971	Q13873
Q5VTD9	Q9BRK4
O15397	P19438
Q9UBD5	Q9Y5N6
O00571	P25942
Q8N8V2	Q9Y2M5
P19419	P53779
P30530	Q14393
O43820	Q92979
Q13501	Q15628
Q9NVP2	Q9UKI8
P12980	Q7Z444
P62993	Q9H0H5
O75530	Q15910
P45983	Q9Y2U5
P08514	P25391
P05771	P19883
O43353	P27361
P14635	Q92574
P09651	P52272
O76024	P18850
P13236	P41597
P11142	Q9NY33
Q92552	Q9UL18
Q8NBZ0	Q96EZ8
P16144	Q15149
P10720	P51681
P02671	P05106
Q14833	Q9UK08
P36873	Q13263
P01574	Q8N6P7
Q86UD3	Q96LR5
P19438	P42224
O14610	P53779
P27348	Q9BQA1
P49368	Q99759
P35626	Q8NGS5
P62834	Q8WYR1
Q13123	Q96N46
Q13268	Q9Y277
406937	P35568
P00533	P52294
P16035	Q86SQ4
O14964	P63279
P10244	Q9UNY4
P16871	P34931
P13611	P16109
O43913	Q9UBD5
P01100	P13984
P30450	Q8N743
P01019	P62993
P24928	P61218
Q93009	Q9P2G9
P62979	Q9NZ52
O60828	P55795
P01889	P55209
O60266	P51817
P18564	P56199
P38405	Q8NGP3
Q13535	Q8N392
P62888	Q99558
P22607	P49765
P60520	Q13137
O95059	Q96B26
O95166	Q99569
P63104	Q99460
P13797	P62993
Q12824	Q13387
P63096	Q9UBS5
P09619	Q13322
P10415	P19838
Q15717	Q99459
P08151	P35222
P01303	P08908
P06213	P15692
P62906	Q9UKV8
P31749	Q01201
Q8NFZ4	Q9Y4C0
O15264	P49368
P13232	Q14626
P31751	Q14653
O95750	P00533
Q13315	Q8IZL2
A6NMX2	O43432
Q13315	Q86XL3
P16333	Q7L0Q8
P62873	Q00975
O95067	Q9UJX5
A0JLT2	Q9Y265
O75604	Q00987
P48552	Q07869
Q86XI6	Q9Y243
P51685	Q8WTQ7
P04406	Q99880
Q01974	Q9Y5V3
P63218	Q14831
O95819	Q13114
P19105	P35579
Q9BRR9	Q9HBH0
P68036	Q9NPC3
P61077	Q06587
Q08211	Q13315
O15264	P00338
B1A4H9	Q9UHF4
O75533	Q15797
P0CG47	P0CG48
P63261	Q9Y623
Q06190	Q7Z3S7
P15151	Q495A1
P00519	P27348
P06400	Q92922
Q07157	Q9Y5S2
Q9NZC7	Q9UKF6
O14786	Q13275
Q92858	Q9BZE3
Q04206	Q9Y6X2
Q08334	Q9NYY1
Q15427	Q96CN9
P61927	P62906
P01106	Q92537
P10276	P29373
Q13573	Q9BZZ5
P15692	P21802
P11021	Q6WCQ1
P08708	P62837
P61353	Q02878
P30307	P36873
P01215	P01233
Q99459	Q9C0J8
O75582	P05114
O14775	P08172
O95741	P38936
Q15633	Q96PK6
P62280	Q9Y4K3
Q14203	Q9Y2Q3
P57678	Q9P2S5
P30480	Q9BXJ9
P09455	Q4LE39
P01106	Q13610
P06899	Q99878
P11532	P63261
Q96LR5	Q9Y508
P61978	Q9BTC0
Q13485	Q13642
Q13315	Q14592
Q12873	Q13573
P17947	P24158
P52564	Q00722
Q9NVP1	Q9UL18
Q04864	Q9UHD2
O00555	P59768
O60907	O95996
Q16584	Q92905
Q9HCE7	Q9UJX4
P55072	Q15418
Q01658	Q13952
O43298	Q8TAU3
P26441	P48551
P08579	Q13573
Q99459	Q9H2P0
O43561	P48736
O60359	Q969Q6
P02675	Q14451
Q8IUH3	Q99459
P26367	Q16630
O60832	Q03519
O60861	Q96F07
P23508	P33992
P16333	P43146
P00519	P23760
O43390	P11387
P32302	Q8WTQ7
P20333	Q9UER7
Q14802	Q8NC51
Q13309	Q16589
P00519	Q9Y5K6
P54284	Q13557
O14757	Q8WXE1
P10301	P17252
P49458	Q9NX58
O15350	P42574
P10144	Q13813
P07237	Q9UKV8
P55055	Q9UKR5
Q8IZJ0	Q9HC73
P33240	Q9H063
P10242	P35225
P38405	Q96RA2
P07202	P31785
O14508	P10912
P83881	P84098
O76071	Q86Y56
Q15797	Q9BZS1
P08651	Q01130
Q13315	Q96B54
P52735	P62316
347745	O43293
Q13315	Q9Y383
Q9HAV0	Q9UBS5
O95257	P06493
O43557	Q06643
O14543	Q01344
P0CG48	P10914
P09471	P30542
P23458	Q9HC73
P54289	Q15173
P23511	Q01094
P0CAP1	Q8IWZ3
Q13087	Q9H1Y0
P61106	Q01968
Q71SY5	Q9NX70
P41220	Q13976
O14920	Q9BXL7
P02768	Q9NZJ4
P30153	P52630
O75382	P60604
P02768	Q16531
P08572	Q05397
O60262	Q92806
O14920	Q99836
O60391	P22612
O60313	Q12983
P61353	P84098
P11047	P26006
O95819	Q12905
P01241	P32927
Q92930	Q9HC10
P29992	P43403
P08151	P49841
P36406	Q96HA1
P13631	Q2M1K9
P25786	Q9Y620
P05556	P35609
P18206	Q9BX66
P38646	Q9UKG9
Q7KZI7	Q9Y4B5
P62269	Q9UKV8
P53350	Q13625
P16871	Q13885
P01100	P84022
P05019	P08138
O95163	P42858
P51965	Q6ZNA4
O95741	P04183
Q14683	Q2TAZ0
Q09472	Q12905
O43684	Q9UKE5
O43251	P26368
P32121	Q8N0Y5
P08648	Q92752
P06753	P56537
P01106	P49790
Q9NRI5	Q9Y3P9
P46934	Q9Y4G8
407008	P35568
P01243	P21266
P06899	P56524
O75626	P40763
P41159	P42701
P19387	Q6P1J9
O43674	O95298
P31153	Q9Y4K3
P01112	Q8WWW0
O43261	Q7L5N1
P27348	Q9UK53
574411	P14174
O60331	P12830
P08151	P22694
P49916	Q14191
O94907	P62993
P61088	Q15819
P53778	P63218
P06239	P10721
P08069	Q92569
P31749	P38936
A6NND4	P35626
P63167	Q00005
P11142	Q9Y4K3
P05019	P51812
P28482	Q16828
P08637	P24071
P68133	Q07157
O43524	Q16690
Q01094	Q9Y2T1
P00533	P52797
O75038	Q9NRD5
P04156	Q15223
P54646	P98177
Q96JG8	Q9NQG6
O96013	P27348
P05455	Q9Y4K3
Q12923	Q16513
O43318	O43353
P08865	P62851
Q9H9J2	Q9UPT9
O14764	O95166
P28698	Q13952
P49841	Q12873
O00487	P54727
O95168	Q86Y39
O14893	P26368
P16389	P78352
O14604	Q01844
O60216	Q14674
P27694	Q9BVW5
P04745	Q7L5N1
P35626	Q8NGH7
P46108	Q9ULV8
P35580	P62258
P19429	Q14738
P10145	P46092
P35368	Q16665
Q14152	Q9UL03
P07900	P27540
P62979	Q99816
P61981	Q07955
P63104	Q9UHK0
O95967	P0CG48
P10828	Q92769
P36542	Q9UL18
P61586	Q9H7D0
Q08211	Q9UBN6
P17858	Q12933
P15813	P61769
P40763	Q9UER7
P16619	P46092
P23560	P34130
O94763	Q99759
Q07890	Q14644
Q96JH8	Q9BQY4
P45983	Q03468
Q13555	Q14643
O43493	Q9BXS5
O00168	P54709
P0CG48	P10636
Q92636	Q9GZQ8
P26992	P35225
P11532	Q13884
P78386	Q9NX58
P04350	Q13546
O15392	Q9NR28
O95292	P48039
P22694	P63215
P61077	Q9Y577
Q96FW1	Q9UKE5
O75496	P38936
P35030	Q96RI0
P18146	P37173
P45973	P52565
O00237	P61088
P10398	Q05655
O00141	Q9NTK5
Q07889	Q16695
P05386	P40429
P12270	P52948
P14866	Q9Y4K3
Q04771	Q8TD19
P30460	P61769
P63027	Q16623
Q03060	Q70SY1
Q401N2	Q8TAE8
P12319	P30273
P40145	P62879
P01298	Q14164
P19174	Q9UBK5
P67809	Q07021
406982	Q8WY64
Q9HAC8	Q9HCM9
P25116	Q03113
P01275	Q12884
P01023	Q92956
P17066	Q99558
P14866	Q00005
O75676	P16220
P20309	Q96SB3
P08107	P37840
Q07817	Q92934
O43665	P19086
P42694	P62993
P10515	P11177
P10643	P13671
P10826	Q9BZL6
P10415	Q16254
O95433	Q9UBM4
P63104	Q12802
P05556	P07942
O00574	O95715
P13010	Q10586
P51532	Q8NFD5
P24385	Q16695
O95819	P00367
P47914	P62899
P05387	P30050
O14737	Q14164
P07996	P35555
O15504	Q8TEM1
P07737	P62736
Q9H3P7	Q9UBF8
P01116	P05412
O43678	Q9P0J0
O15371	P01889
P07333	P17676
P30504	Q63HN8
P61978	Q5VWX1
O00233	P35998
Q15393	Q8NAF0
P53350	Q9BQQ3
P48357	Q9UGJ0
P13535	P61586
Q99459	Q9UJX2
P17480	Q9H0E9
O14793	O43765
P19235	P40933
P31946	Q07021
P04217	Q969H0
P29597	P42702
O76001	P32121
Q92752	Q9UKX5
Q15185	Q9HBG4
Q8N7W2	Q9H8W4
Q15287	Q8WXA9
Q96ID5	Q9UN74
P62140	Q9NZJ5
P27361	P50993
P14866	Q15365
O14893	P84103
P28482	Q9BRR9
P22612	P49768
P42338	Q05397
Q03135	Q14254
P15498	Q9GZY6
P56537	Q9Y266
P35998	P62191
Q09028	Q9H160
P13569	P31689
406906	P49715
P51817	P61224
Q9H1J1	Q9UBU9
P01106	P30279
P56524	Q71UI9
P12081	P62195
P51828	P62158
O60216	P49711
Q12778	Q16822
P12109	Q13797
O60879	P35080
P84085	Q13573
Q9NQ25	Q9Y383
Q9BQ52	Q9H1I8
O43379	Q5T3J3
O00470	P26367
P13807	P68400
P10916	Q9BZL4
Q15796	Q99615
P07307	Q96G23
P04637	Q969G3
P45983	P54652
P52926	Q16548
P23443	Q15118
O60610	Q15109
Q9NX70	Q9Y2X0
P12814	Q9UI47
