#node1	node2
P47813	P54253
P19878	P53778
P20339	Q92738
Q99816	Q9H9H4
P01106	Q9NRA8
Q13557	Q9BXT2
O43491	Q07157
P07948	P29353
P49736	P78396
O43242	Q13200
O14744	Q9HCK5
P21333	P23229
O95631	Q6UXZ4
O00463	P26842
P20333	P50539
P09619	P10767
P23229	P56945
Q16620	Q9UKW4
Q01085	Q15717
Q9H8W4	Q9NS73
P11802	Q04323
P22694	Q92806
P12004	Q9UGP5
P22612	Q13936
O43318	P63261
P48729	P52294
P10451	P16144
P52789	Q9NRR5
P18124	P27635
O60237	Q14005
P17947	Q01196
Q96Q89	Q9Y265
Q16658	Q9UET6
P07948	Q14511
P98077	Q16288
Q12834	Q16254
P26441	P40337
P15056	Q13164
P16104	P67775
P06241	Q14118
O15335	Q13797
Q9NYJ8	Q9Y4K3
Q0VDF9	Q12933
P01106	Q9NQG6
P56559	P61421
O00151	P08670
O14832	P07498
Q99689	Q9Y6M9
P20810	P46108
P08246	P10145
P19532	Q14152
Q15370	Q93034
P15884	P50553
P06127	P11912
P12004	Q9UJX2
O43597	Q6UY14
O95999	P19838
Q13315	Q9UBW8
P61326	P61981
O95167	Q9UI09
Q99459	Q9NRL2
O96017	P30305
P27361	Q13541
P05014	Q00653
P08648	Q01955
P38936	Q16531
P11586	Q16254
Q7RTX8	Q9HCK5
Q8TAD8	Q9NRR4
P54259	Q9UBX5
Q13418	Q6R327
O95251	Q9H8G2
P83876	Q8TAI7
P01112	Q12967
P03956	P10145
O75586	Q92731
P20333	P61619
P62826	Q15796
P49716	Q4KMQ2
Q16795	Q9NX14
Q14457	Q7Z3C6
O00574	O15444
Q8N6F1	Q9Y5I7
P06748	P61073
P35637	Q13151
P31942	P52597
P62993	Q96IZ0
P05231	P17181
Q13620	Q15291
P08581	P55075
P12931	P42226
O60762	Q13418
Q13315	Q9NWH9
P31943	P84103
P62140	Q05397
P61586	P98171
P01574	Q8IU57
P61289	Q9UL46
P99999	Q9BZ95
Q15370	Q9UK73
P50990	Q13573
P48357	Q9Y4H2
O14775	Q9HBW0
O60551	P04637
P08908	P09471
Q07889	Q3MIN7
P06241	P56539
O15344	Q96LR5
O00459	P63000
Q86YV6	Q9NQU5
P15374	Q9Y328
P05412	P13631
P20366	Q12884
P25101	P29992
Q16539	Q9UGU0
Q495M9	Q9Y6N9
P13639	P15170
P04183	Q9NYF0
Q14687	Q93062
P61927	P62891
O15083	Q13136
P49750	Q99459
P42680	P48426
Q7Z4K8	Q9H832
P54259	Q9BSW2
P01242	P40189
Q13535	Q9NPJ6
P12931	Q15654
P11487	Q15475
P21796	P30405
P32969	P49207
Q9NTM9	Q9NZD8
P35916	Q6S5L8
O75676	Q8TEY5
Q03135	Q13586
O95298	P03901
P34932	Q15750
Q13683	Q17RW2
O15541	Q12906
Q01094	Q13535
P01112	Q9HC35
P08172	P50148
Q93009	Q9UBT7
P41235	Q9NVC6
O75347	P04222
P17612	Q01814
P03886	Q86Y39
P38484	Q9NPF7
Q16659	Q8WU39
P05067	Q9Y6R0
P05106	Q00722
Q02241	Q96GD4
P50151	P53779
Q13651	Q9GZX6
P40189	P42702
P05129	Q9NYA1
P52948	Q12769
Q13547	Q16254
P13631	P48443
Q13315	Q9P2D1
P14868	Q92569
P84243	Q86WJ1
P40763	Q9P0J0
O60814	Q71UI9
O43684	Q9UI95
P10144	Q14790
O95295	Q96R06
P49842	Q15427
Q01081	Q13151
P13501	P46094
A7MCY6	Q9Y6K9
P0CG48	Q15038
P62330	Q9NVI1
P15153	P63261
O15230	Q13797
P01375	P62136
O14974	Q13976
P10599	Q53HC9
Q15714	Q86WB0
P63279	P78317
P27797	Q13087
Q5QNW6	Q96KK5
Q14694	Q99459
Q16254	Q9P0M9
P25963	Q00610
O14727	P55211
P62829	Q9UL18
P01308	P27986
Q32MK0	Q9BUA6
P21673	Q04724
P04406	Q13432
Q96B26	Q9UHC7
O75367	P62875
Q13326	Q14315
O75251	Q9Y6M9
P41221	Q9ULW2
P16581	P49023
P84996	Q16602
A7E2Y1	P63261
O60674	Q14626
P22626	P26599
Q92765	Q9UP38
P49716	Q92837
119369	P35542
Q9H2G2	Q9UL51
P47898	P63096
P05388	Q8N9T8
P62330	Q92945
P08670	Q9H2D6
Q05516	Q13547
A0JLT2	O14645
P12956	P31749
P15880	P60520
P08887	P52333
Q09472	Q16665
O14777	O43264
O00459	P52198
Q13501	Q16236
P27361	Q16829
Q13315	Q15776
P61586	Q8N392
P11487	P17948
P08779	Q12933
P47872	P63092
P38159	Q15366
O43889	Q13021
P30466	P43632
P43403	Q9UQC2
P05787	Q07157
P10275	P50750
P55160	P60763
P78527	Q9BQA5
Q8WZA2	Q92736
Q05513	Q8TAA9
P48023	Q9NZQ3
Q13315	Q15424
P01889	P14550
P46531	Q96JK9
P08311	Q9UIV8
P49207	Q92901
P84077	Q9UJY5
O43916	P31947
Q99459	Q9Y4A5
O14775	P17612
A4QPB2	P67870
O60477	O76071
Q9BVJ6	Q9H8T0
O75554	Q15428
Q9UQE7	Q9Y5V3
P80188	Q8WUG5
P06241	Q8IZP0
Q9UBL3	Q9Y5Z7
P24844	P62136
O60493	P00519
P19012	Q9NTK1
Q13535	Q6PJP8
P08476	P36896
P16220	Q86YR7
P11532	Q9Y4J8
P06899	Q96QV6
406900	Q8WY64
P32881	P42702
Q14197	Q4U2R6
O75578	P53420
O00422	Q9H307
P19838	Q16659
P33991	Q9BVW5
P23508	P62714
O43676	P03901
P31943	P60709
O00626	P51677
Q99700	Q9NWB1
P26441	P26951
P62993	Q14151
Q9H832	Q9ULK6
Q02543	Q07020
O43683	Q13573
Q3ZCM7	Q9Y6G9
P22607	Q96LX7
P62310	Q9Y4Z0
P04637	P62979
P07942	Q7L0J3
P61587	Q07889
Q13547	Q9UIS9
P20226	Q13765
P01889	Q9H171
P15153	P51805
P16871	Q15942
Q05516	Q99684
P10275	Q00987
O95405	Q15796
Q93077	Q99877
P62244	P62701
P07478	Q96RI0
P01106	Q5VV67
P18564	Q13753
P16298	Q13255
P60484	Q15599
P15153	Q8N1I0
P05783	Q8NFJ9
P30876	Q9HCS7
P17693	P43632
Q9BQ87	Q9BZK7
P17612	Q99819
P04075	Q12857
Q14160	Q6P1M3
Q92879	Q96AE4
P23945	P36575
O75077	P63104
P15153	P45984
P27986	Q99836
P15172	Q13485
P61077	Q96BH1
Q9Y3D3	Q9Y5J5
P14921	Q13287
P35626	Q6IF99
P32927	Q9NPH9
O14625	Q6V1X1
P46782	Q00653
O95185	P16220
Q07817	Q9H6X2
P20963	Q6PIZ9
P38936	Q12824
P26368	Q9NXG2
P61769	Q30201
Q9NRH3	Q9NY65
Q15834	Q9BRK4
P58107	Q04695
P00519	P12018
P40225	Q9HBE5
P51668	Q6Q0C0
P34741	P35241
O43318	O75688
P04004	P06756
P0C0S5	Q9Y5T5
O00459	P05019
P46777	P46778
Q15717	Q9UGJ0
P20823	Q8IUC4
P14923	P15884
Q6AI39	Q99459
O95299	Q9Y6M9
P04222	P16152
P01106	Q8IWB9
O60258	P16234
O15259	Q9Y283
P22090	P62847
Q04864	Q9BZF9
Q14005	Q9BZL4
O43521	P63244
P26992	Q9UHD0
Q13315	Q16352
P27361	P46734
Q92753	Q96JE9
P35226	Q5T3J3
P35222	P45983
P04637	Q16589
Q71DI3	Q9HC52
O14727	P34931
P42336	Q9Y6W8
A6NI73	P08637
O15197	P41182
P04350	Q9P1Y5
O43676	O95168
Q13489	Q9NR28
P40189	Q92569
O14972	Q16659
O75821	P20042
P11586	P62330
P68431	Q96T68
O95257	P57060
P13612	Q9HBI1
P09874	Q96PK6
Q15287	Q9H7D7
O60341	P02708
P62837	Q14258
P98082	Q9UM54
P68400	Q13526
P17931	Q14624
P02775	Q92879
P13500	P61073
P52888	Q99547
P06241	Q13444
P05106	P49746
P51587	Q06609
Q07869	Q96MF2
O43242	Q9UKV8
P30559	Q9UBN1
P24385	Q8N3Y1
O15371	P60228
Q15654	Q9H0B3
P42224	Q9NR97
Q16531	Q92466
Q96AW1	Q9Y483
Q9BSH4	Q9UET6
P35251	P40937
P52333	Q06124
O95208	P16234
Q03060	Q8TEY5
P06756	P18564
Q07812	Q9P2Y5
Q01094	Q9UQ80
Q13557	Q15796
P09601	Q01085
Q66K89	Q96KQ7
P56537	P60228
Q14781	Q99496
P04350	Q969W0
Q13247	Q14683
Q9NQ29	Q9UBC1
P35221	Q86UP0
P16104	Q96FW1
P19438	Q9BUF5
O00255	P68431
P18124	P62899
P21359	Q02556
P62873	Q92633
O14617	P84077
O00459	P30530
P49674	P98177
P00540	P06241
P08588	P38405
P10275	P13056
Q96D21	Q9HCE7
P16333	P30260
O14788	Q86WB0
P51668	P55055
Q7Z3B3	Q7Z6G3
P38405	P47881
Q13315	Q6XPR3
O76071	P10155
Q99459	Q9BQE3
P31785	P42338
P30443	Q14952
P10415	Q14643
Q9H213	Q9NPI1
Q69YU3	Q9Y5U9
O15143	P60709
Q05513	Q9NYF0
P78396	Q9HAV4
P04637	Q13362
O43318	Q9H8E8
P56524	Q13554
P23511	P35638
P31946	Q86X29
O94832	Q99759
407008	P35568
O15372	Q14164
P04271	P04637
P05015	P14784
Q09472	Q15596
Q15365	Q92620
P51946	Q96JH8
P32121	Q8NGK9
P18124	P84098
P14625	Q16659
P42336	Q9HC35
Q15102	Q9UKY1
P51668	Q86YT6
P62136	Q02930
P27658	P49023
P24941	P51610
O00483	P03915
Q8IZP2	Q99759
O75694	P11802
P51668	Q9BUB5
P49841	Q03701
P20020	Q13237
P32927	Q9UBD9
P26441	Q01344
P0C1H6	Q6FI13
P29460	Q5VWK5
P62070	Q9HAU4
O95467	P43119
P15336	P53778
P01116	P08069
O60762	Q9Y5V3
Q8IU57	Q9NPH9
O43683	O95433
Q13535	Q8WWQ0
P04637	P67870
O00591	O95166
P38405	Q8NGR5
Q15796	Q8TAD8
P24863	Q00526
Q8WWI1	Q99459
Q12778	Q14994
P61218	Q6PD62
Q13426	Q9H9Q4
P36896	Q13485
P25786	Q8N5Z5
O15105	Q9UNY4
Q12860	Q92823
P41743	Q9NRA0
P30307	Q16539
Q13315	Q9NZN5
P08238	Q9UKV8
P12757	Q13042
Q92585	Q92831
Q13573	Q13610
P15735	P62140
P18146	P31641
P08238	Q9GZR7
P26992	Q8WXH5
O14920	P55210
Q13315	Q8NEG2
O00401	P50552
P35368	Q14344
P01106	P38936
O00459	P48357
347745	P36542
P00797	Q96SI1
P01133	P52735
P63092	Q9UBY5
P01106	Q9UI12
O14497	Q13315
P38432	Q07021
P07437	P31946
P18206	P62304
P62891	Q02878
P63092	Q9HBW0
P35241	P60709
P18077	P62891
P43243	Q9UNY4
P01889	P21796
P61313	Q99558
P11387	P23246
O75937	P26599
P01112	Q14644
O60291	Q99816
O95832	P56748
P62993	Q9H8V3
P46108	Q9UK85
P62834	Q8N1I0
P18754	Q13107
P19174	P29474
P06239	P30530
P46779	P62913
Q01668	Q12879
P04792	Q15714
P48729	Q9BZL6
P58107	P62993
P49716	P55061
P85298	Q7L0Q8
O43913	P25205
P11487	P35968
P84022	Q9Y6N5
P51693	Q8WUB8
P22455	Q9NP95
P07202	P15260
P19793	Q15648
P01215	Q05209
Q09028	Q92769
O60343	Q9HCM1
P01106	P48643
P63146	Q9Y3C7
P08253	Q96GW7
O60568	Q7Z7J5
O75964	P03928
P04222	P17812
P61952	Q13972
Q16514	Q9HBM6
O15123	P06213
P17480	Q9Y265
Q9NS56	Q9Y4K3
P57087	Q8TEW0
P00488	Q99962
Q14194	Q9Y6I3
P62314	Q01081
O75396	Q9P2W9
Q9H9Q2	Q9Y4E8
P63104	Q684P5
P30305	Q08050
Q14566	Q9UJX2
P05113	P48357
P36956	Q9BWQ8
P0C0S5	P62877
P12931	P23458
P22392	Q01105
P36542	Q8N5V2
P08648	P35443
Q9HB96	Q9NPD8
O60313	O75365
P07858	P60903
Q13315	Q14157
P37288	Q14344
P36578	P40429
Q13330	Q16665
P28702	P49116
O00418	P54619
P47736	P61224
P68104	Q5VVJ2
P18206	P60673
P07384	Q07817
P31943	Q15637
P12931	P14921
P29597	P52630
P78357	Q13315
O00429	P16298
O60566	O95229
P18146	P37173
Q9NX65	Q9P0L1
P26367	P55316
P01562	P10912
P63010	Q07889
P30480	P52272
P01574	P52333
P18124	P46777
O00303	P63104
P40225	P48551
O15027	P49642
Q16787	Q7L0J3
P61964	Q6UXN9
P62987	Q93009
P60604	Q9UKV5
P62316	Q15428
O00463	Q9Y4K3
P11912	P29350
P09429	P54727
O95622	P50150
O00168	P22612
P55072	P63104
P63261	Q01201
P53708	Q9Y4G6
P14784	P22681
P62851	P62857
P51532	Q969G3
P29350	P48551
Q16384	Q969G2
O15198	Q9NRL2
P78559	Q13315
O60282	P18146
P25445	P55210
O00522	P61224
O15169	Q14194
P63146	Q5T4S7
P51828	P63092
O94811	P37840
P62854	Q8IXH7
O43427	Q86YS7
Q00059	Q8WVM0
P16871	Q86WN2
Q14197	Q9NVI7
P38398	P53803
P28749	Q15257
P15498	Q07666
O95168	O95178
P22061	P40337
P35606	Q13573
Q9P0L1	Q9Y5X1
P47869	Q9H0R8
P11387	Q8IW19
O75489	O95139
Q7L1Q6	Q99459
P13994	Q12933
O14512	P29597
Q15047	Q9NY59
P13500	P51685
P00519	Q4KMG0
P60953	Q92558
P36578	P62917
P17661	Q96GD4
P22676	P68366
O43639	P61978
O43914	Q14952
Q96RJ3	Q99558
P45983	Q8N5C8
P14316	P51610
Q15418	Q9Y2V2
A8MT69	Q9NPI8
P63104	Q12931
Q0VDE8	Q15788
P32302	Q16627
P01303	P43115
P10828	P28482
O15198	Q9UBL3
Q86WV6	Q9UHD2
P62979	Q15038
O00463	Q8WYR1
P01241	Q14626
P23508	Q13033
Q13315	Q96B23
Q13233	Q16836
O43255	Q9P212
P40337	Q13263
P27694	Q8TD31
P84103	Q00839
P43897	P63104
P20333	Q9BVA1
O75448	P10827
P53567	Q15744
P01106	Q9NRC1
P01106	Q9GZR7
P19387	Q8IXH7
P04222	P25205
P07942	Q9NZC7
P10145	P45452
P38919	Q9UKV8
Q96ES7	Q9NS73
O43524	P61981
P35658	Q9BW27
P01562	Q01344
P28749	P84022
O14986	P15153
P12956	P20827
P01106	P41227
O00144	Q5T4F7
P31749	Q16656
Q969H0	Q96FE5
Q04206	Q92616
P31943	Q14194
Q08170	Q13247
P16220	Q7Z5R6
Q13616	Q9HAW4
P62195	Q16401
Q13315	Q96B01
O95503	O95931
P0DI82	Q86SZ2
O60318	Q9NYQ7
O43281	P56945
O43570	P47929
P33992	Q16254
P33991	P33993
P51843	Q13573
O43809	Q9Y6H5
Q8TB61	Q9ULC4
P02545	P63104
P21283	P62330
Q13233	Q9UM73
P35498	P63096
P16220	P38398
P62807	Q92769
P52756	Q8IX12
P03372	Q8N1N5
P16220	Q7Z407
P19793	P43354
Q02763	Q16827
P21860	P42681
P01024	Q9Y279
P12931	Q9BYB0
P27986	Q13087
O94864	Q9Y4A5
P46100	Q14240
Q16891	Q96CW5
Q13467	Q9UK32
P03372	Q13547
P07437	Q96NA2
P11171	P63173
Q15834	Q7L590
Q15819	Q8WU20
P01023	Q16637
P31785	Q9ULV8
P11234	Q16513
P41252	Q9H8T0
P63208	Q15653
406933	P61812
P42574	Q9Y2W7
Q13573	Q92608
P13612	P26012
O14964	P24941
P10301	P42338
O43353	Q04206
O00422	Q09028
O43623	P56545
P15509	P52333
P35813	P50750
P04629	Q9Y5J5
O95180	Q05586
O00232	P62195
Q9P2H0	Q9ULJ1
P19474	Q02556
P68402	Q9Y294
A7E2Y1	P60709
P55072	Q14164
P04406	Q16665
P01106	Q9NVR5
O14641	P15622
P27707	Q9UMR2
P49720	P60900
O43364	P18146
O60603	Q9Y2C9
Q04206	Q13625
P05129	Q13224
Q15645	Q9BSH5
P35568	Q06124
P54646	Q9Y376
O00716	O95067
Q96CW5	Q9H853
P46108	Q13087
O95425	Q9Y383
O75807	Q99933
P12236	Q9NTM9
P17676	Q9Y6Y9
P01700	P01857
P11802	Q16543
P31946	P85037
P55084	Q9GZQ8
P26010	Q16363
P29466	Q16666
Q9HAW4	Q9UNS1
P60002	Q16659
P04637	Q9H0Q3
P06899	P14859
P01344	Q9NPI5
Q99714	Q9UNN5
O60506	O75569
Q9UBU9	Q9UKK6
J3KNP4	Q9ULL4
Q13257	Q9H1A4
P13807	Q9UGI9
P33778	Q92769
O00471	P63104
P49792	Q99459
P63000	Q8TCU6
Q07890	Q5T5U3
Q15311	Q96CW1
P40763	P42701
P35626	Q8NGJ1
P30480	P69905
Q13309	Q9UM11
9757	P55157
O60739	Q96BK5
P52272	Q13242
P62195	Q9C000
O75298	P18146
P60709	Q8TF72
P17948	Q12913
P10809	P42574
P19174	Q9BYB0
P15391	P52735
P53992	Q99459
P12111	P18084
O14640	Q155Q3
P09497	P63010
P30050	Q00005
P14618	P20073
P00519	P56945
P30153	Q02641
P0DJD1	P55854
O75083	Q9UBN6
P12268	P31749
P17081	Q13177
P62136	Q13573
O43684	Q9UJX3
P42858	Q8IUH5
Q13535	Q5U3C3
P78527	Q12906
O60262	P17612
407021	Q00534
Q12874	Q99459
P17948	Q99963
P83731	Q9Y4K3
P00519	Q9Y4D1
O14775	P47898
Q13315	Q14151
P48061	P51686
P62424	P62829
P01106	Q9NZL3
P50151	Q13936
P11940	Q96DH6
Q13148	Q9NX70
P07333	P49765
Q8IWX8	Q8TAD8
P01112	P48736
P00519	Q13177
P31947	Q99959
P50148	Q9NQ66
P21912	P23508
P01100	Q15717
P12270	Q99459
P78395	Q15369
P55209	Q15628
Q13424	Q9Y4J8
O43150	P62330
P28482	Q16539
P27708	Q9NYJ8
O75896	P50851
P17676	Q86X55
P07948	Q05397
P61927	Q02878
P02100	P24468
P00533	P04085
P13501	P61073
O75807	P08107
P61247	P62847
P53779	Q13202
P15918	P55895
O15169	P84022
P37173	P78545
P38405	Q9Y3N9
Q00839	Q13151
P52756	Q13151
Q13162	Q8NBS9
P42224	Q14258
P16520	P35498
O15519	Q07817
Q92733	Q9Y333
P41252	Q15653
P61218	Q8WVC0
P14415	Q13976
P04275	P26010
P08151	Q9HCP0
P27348	Q96CV9
P63279	Q86Z02
P08670	Q00005
P26651	Q9HAU5
P07333	Q99963
Q12972	Q8N8V2
Q14296	Q99750
O60671	Q13535
P32927	Q86WN2
O60508	Q00839
P43116	Q5JWF2
P33240	Q9UKR5
P20336	Q8TBN0
P20701	Q15139
P61962	Q9H2X6
Q13467	Q92997
P04004	P49418
P62917	P63173
P31314	Q16619
Q96G97	Q9NZ43
O43586	Q99952
Q30201	Q9UP52
Q13541	Q96B36
P01588	P15260
P08195	P62330
P17612	P62834
P61081	P62877
Q8IUQ4	Q9H9Q2
O75578	P05997
P49815	Q9UGI9
P60763	Q9BYG4
O00305	P22612
P35318	Q16665
O95271	P54274
Q6IBW4	Q9NTJ3
P01375	Q03060
P56750	P56880
O00459	P40763
Q8WVB3	Q9NX46
Q16849	Q9NRR5
P36873	P62140
P60842	P62993
P11171	P48047
P06213	Q06124
Q15365	Q9P2S5
P51587	Q9H2G2
O95813	O96014
O00571	Q00653
P50150	P53779
P18084	P48357
Q05397	Q6S5L8
P40238	Q05516
Q9P2M7	Q9Y623
Q99759	Q9Y2Z0
P15692	P40763
P48643	P60510
P01584	Q02556
O95433	Q9UN72
Q13158	Q92851
P01106	Q9BZL6
P05386	P39023
Q05513	Q13501
P38432	Q9H2G4
P56192	Q04206
Q86WP2	Q96EZ8
P51690	Q07912
P11831	P14921
P49841	P51659
O15198	Q96SQ5
P48544	P50151
Q02363	Q02962
P67870	Q15349
P19438	Q9Y478
P40337	Q15369
O60674	P32246
P51610	Q16778
P23229	Q01955
P21802	P63104
O00429	P63098
Q13352	Q96P50
O15198	Q8N988
P18146	Q8TAX9
P52566	P55210
P15311	Q9Y6Q1
P15407	P45984
P03897	Q9UI09
O60238	Q9HCK4
P10914	Q9BZS1
P32121	Q99418
O75446	Q9HCU9
Q01201	Q8IU54
406991	P60484
P31269	Q13485
Q12986	Q8IYB3
P58876	Q8WUI4
P60228	Q92597
Q14289	Q15047
P53779	P62834
A1L0T0	P12956
P01241	Q9Y3D7
P12004	P67809
P52434	Q15653
O75581	Q9NPG1
P12814	P18031
A8K6C2	P26992
O60880	Q99704
O60266	Q9NZT1
Q16254	Q99741
P67809	Q9C0C9
P0CG48	Q9Y4E8
Q8WXG9	Q9P202
P24394	Q9NYY1
O15047	P61964
P06241	P34820
Q6VMQ6	Q9NRI5
O15123	P20073
P08238	P13639
Q13123	Q96N46
P21796	Q15459
P43243	Q13315
P15153	P45985
P24385	Q08999
P32121	Q8NGR5
Q06187	Q9Y2C9
P32121	P49238
P29590	Q16539
P54198	Q13573
O00459	P04234
P52292	P52298
Q96DB2	Q99877
P50151	Q8WYR1
P12882	Q16394
P01116	P48736
Q05513	Q8TEW0
P17947	Q9Y6Y9
P35626	Q6IFN5
O15198	P54274
P18848	P28482
P62805	Q9UBN7
Q03001	Q16659
P62837	Q8IUQ4
P41227	Q9H8T0
O14544	P42229
P42336	Q12933
P04183	P63104
P30040	Q14164
P19388	P53803
Q3B7T1	Q9H840
O14610	O14827
Q92925	Q96GM5
P06239	Q12913
P04150	Q00987
O00459	P31749
P51617	Q9H6S0
Q96LZ3	Q9BS18
P62158	Q16816
P09913	P42224
P08572	Q05397
P29083	P29084
P22455	Q01970
P38398	P55072
P18124	P47914
P27986	P46109
P50616	Q8IY67
P01241	P32927
P10244	P24941
P22694	P54710
P43246	Q14451
P58107	Q2M3C7
P13533	P63261
O43524	Q99873
P19174	P42336
P62805	Q16594
P01570	P15509
Q03164	Q9H7Z6
P17252	P17302
P46777	P61313
O00255	P35579
Q7Z434	Q96EQ8
O14879	Q12933
P06241	P29353
Q12933	Q9Y286
Q14194	Q92734
P14635	Q9UJX4
P06239	Q15262
P0CG48	P17252
Q9BW71	Q9NUQ8
P08238	P63104
Q9HCH5	Q9UET6
P39023	Q96PM5
P05556	P67775
P08648	P63261
P11142	P62993
O75529	P61244
P35222	Q969G9
P29466	Q13075
O76021	Q9NX58
P08559	Q9P0J1
P62877	Q96EF6
O00574	O43927
P34931	Q9Y4K3
O14713	P05556
O14775	P21554
P0C5Z0	P33778
Q08211	Q9UL18
P05019	P17948
P68104	Q9UGL9
Q13698	Q9Y2T4
O95400	P55795
Q96GP6	Q9H2G2
P63165	Q92610
P32927	Q06124
P62837	Q6UVK1
O14807	Q8IV61
P51946	Q13889
P78559	Q8TDR0
O60814	Q08945
O75578	P05106
O75385	P54619
P10914	Q96AZ6
Q92997	Q9HC62
Q15287	Q16629
P45984	Q03112
P12931	Q86X10
Q01201	Q8N163
P01106	P62995
Q13315	Q96EY9
P09651	Q07955
Q07889	Q8NHR9
P51817	Q99819
P16333	Q9NRR4
P08151	P49841
Q13315	Q5SW96
P08700	P51532
O00571	P60709
P10636	Q9UQF2
P08670	Q14203
P0CJ75	P25090
Q9Y2Q3	Q9Y5Q9
Q9NR33	Q9NRF9
P62805	Q96Q83
Q15750	Q9Y2X7
O15492	P00533
P30154	P31749
P13639	Q15843
Q92599	Q99961
Q92793	Q99966
P01241	Q969G2
Q99814	Q9GZT9
P05783	P61981
P06241	Q12933
P08670	P55211
P23511	Q99618
P68133	Q08043
P49407	P49682
O76070	P16035
P12036	Q16539
P38936	Q71U36
Q08334	Q16619
O75365	Q96T76
P51693	P68104
P08708	P51668
P04083	Q9UKR5
P15018	P15509
P27348	P38919
O43823	Q13535
P21860	Q08881
Q07325	Q14653
Q13702	Q9H832
P11387	Q07955
P08581	P52803
Q13200	Q8WVY7
P27105	Q9UHX1
Q00987	Q5T7V8
P49768	Q16623
O14508	P10912
P05386	P62829
O43677	Q86Y39
Q16566	Q96RR4
P22694	Q05586
P61587	Q13153
Q9HCS4	Q9UBE8
O75578	P17301
P36873	Q96A00
P20226	Q01892
P10912	P13725
Q16659	Q9NVX0
O60262	P17252
P20132	P21912
P16104	Q969S8
Q96AY3	Q9BQ83
P32302	Q92583
P60520	Q8WZA9
Q07889	Q14CB8
P06239	Q9H204
P15260	P40225
P15248	P48357
P07949	Q96B97
P68363	Q9Y375
Q04206	Q9HC29
P20702	P53567
Q16513	Q8TAA9
P19438	Q13797
P05129	Q9HAV0
P14868	P68104
O95714	Q9NRI5
O95182	P03886
P35869	Q16531
O60739	Q9BSL1
P05113	P08887
P56524	Q8IUE6
O14576	Q16637
P62269	P62277
P52756	Q01130
P55209	Q6ZVT0
Q8N5S9	Q9Y478
O00716	Q06609
P08047	P56524
P60953	P62993
P15531	P21980
P10070	P78368
Q13347	Q14152
P01106	Q8TAD4
P01111	P05106
O15444	P51686
Q6ZUM4	Q9H4E5
Q15011	Q9H0E2
Q15834	Q53FD0
P61586	Q02045
Q15583	Q15796
P08476	P17813
P60709	Q13352
P26010	P56945
O75964	Q15714
Q14457	Q92574
P07900	P31749
P16499	P18545
P63211	P84996
P08581	Q01970
O95551	P14921
Q03060	Q5TD97
P16220	Q9NV96
P02787	Q14CN4
O43678	P03897
O00574	P55774
O43432	O60573
P16070	P36897
P62316	P63010
P35222	Q99569
Q8NHQ1	Q9H5I1
P09466	Q7L5N1
P05455	Q15126
Q86YZ3	Q9Y2Q3
Q13153	Q9Y6Q9
P12814	P62993
P01106	P13804
Q15427	Q8IWX8
P08887	Q9ULV8
P14649	P63267
Q13315	Q9UJA5
P11171	P46940
P19838	Q86UA6
P53007	Q8IY92
Q93097	Q9UP38
P51654	Q9Y6F9
O15287	Q13813
P55884	Q99459
P46092	Q9Y4X3
O15371	P41567
Q969Q1	Q9NP98
Q13748	Q92844
Q96BT3	Q96CD2
P04406	Q99879
406893	P54253
P27348	Q14934
406937	Q14677
P07437	Q6R327
O75319	P47897
Q13153	Q13233
Q93009	Q9H992
Q92643	Q9H490
P18621	P62910
P01574	P78552
P05771	Q9H0R8
Q16594	Q96BN2
P01106	Q8NDL9
Q13043	Q9GZQ8
P48454	Q9NYG5
O75674	Q69YN2
P01133	P14616
P32121	Q6IFN5
P42694	P55854
Q9UKX5	Q9Y6N6
Q7Z434	Q9Y6K9
O75886	P23458
P62899	Q13573
O75581	Q14696
P84077	Q96JA3
P62714	Q96L34
Q13190	Q7L5N1
P11169	Q13424
O00255	P61964
P28908	Q13114
P12931	P18564
P26045	P63104
Q9NSI5	Q9Y624
Q92993	Q96RU7
Q03113	Q3MJ16
P06241	Q9Y5Y3
P00519	P46108
Q01113	Q8IZI9
P05783	Q16539
P60763	Q96F07
P08514	P13942
Q8N5R6	Q96KQ7
P35626	Q8NGA8
P63261	Q99558
O14763	Q13568
P51617	Q13501
Q13952	Q16181
P12814	Q8WWI1
P47756	Q14164
Q9Y6K9	Q9Y6Q9
P15018	Q14626
P17302	P22612
P11142	Q15428
O60518	Q15796
O95715	P49238
P04040	Q9BXR5
O00237	P61077
P17947	P36888
P62258	Q9HCI7
P19838	Q9NYJ8
P01106	Q9H0A0
Q13247	Q14103
P38398	Q15648
O95470	Q9HC24
O14939	P62330
P16234	Q00722
A2RTX5	Q9Y478
P47914	P62891
O43374	P01116
O15264	P50151
P00734	P05154
O15379	P60510
P49815	P54646
P05305	Q16665
P09603	P09619
P04637	P30419
Q16637	Q6P4I2
P11226	Q07954
O75051	Q14157
P08754	P30559
P16220	Q04743
O43242	P55036
P02763	P05121
O15162	Q16659
P27986	Q9H1R2
P49736	Q92796
Q9BXA5	Q9UBU3
O14640	Q13467
P32121	Q8NGE5
P04155	Q9NYJ8
P51149	Q99437
P22612	P48436
A5YKK6	Q9HC52
O94864	Q96BN2
Q08209	Q9UJX6
P46379	Q15388
P50151	Q01668
Q13554	Q8TD86
P01112	P42771
O95400	P09012
P08138	Q92569
P32121	Q96RD2
