#node1	node2
P22695	P31930
O00308	P84022
P48729	Q9BT88
406900	Q8WY64
P40227	Q9Y2T4
P41221	P56705
P25205	P33991
O75379	Q13277
P01566	P01589
P17612	P50993
P27694	Q9H8T0
Q92831	Q9H2G2
P50151	P53779
P84243	Q96KQ7
O95747	Q13573
O95405	Q8TD26
O15524	P01589
Q92540	Q96Q15
Q12929	Q92738
Q14831	Q9NRD5
P14778	Q6IA17
P08047	Q92819
P39023	P61313
P38405	Q8NHB7
P14635	Q8NHZ8
O75038	P14314
P31994	Q6PI73
O14730	P51571
O75943	P35249
Q12933	Q13501
P11387	Q13428
P15735	P27482
O60266	Q9P2W3
442917	P43354
P28062	Q03519
P51681	P80075
P60953	Q8IVF5
O60828	Q15428
P10916	Q99972
Q9GZM7	Q9Y3C7
Q9GZT8	Q9H773
P62834	Q8WWW0
O43187	Q9NPH3
P78552	Q9GZX6
P01574	Q9HC73
P35372	P63218
P41182	Q9H165
P46531	Q9NZ42
Q14197	Q9Y606
P25098	P46094
P23458	Q15464
P35968	Q9H4P4
P40337	Q99595
Q13077	Q9H857
P08047	Q02742
P18146	Q9HAZ1
P60673	Q7Z5R6
P11021	P25963
P28335	Q13936
Q05513	Q96A00
P55157	P78357
Q13547	Q9H7L9
P08571	P18428
P06756	P35609
O00442	P61254
P07942	Q9NZC7
Q92901	Q9UNX3
O43524	Q15831
P31749	P60484
O75150	Q8WVC0
Q9UKV8	Q9UPY3
P02747	P0C0L4
P13725	Q9HBE5
P15248	P15509
P36873	Q05586
Q15714	Q86Y56
P09769	P98077
P12004	P78527
P62277	P62753
O75534	Q9H4A3
P56545	Q13643
P27449	P98175
O96013	Q9H1R3
O43251	P26368
P62877	Q01831
P16220	Q99501
P40692	P43246
P51681	P78560
O43508	Q9NP84
Q16637	Q9UHI6
P23508	P55735
P32121	Q9NZP5
P01889	Q14954
Q05516	Q96HS1
P18859	P19438
P13569	Q6UVK1
P01106	P03372
P18146	Q15154
Q8NHQ1	Q9H9D4
406888	P52926
O96019	P0C0S5
406984	Q9UPY6
Q14164	Q8NC51
O60238	Q8NBE8
P52757	Q07890
Q13435	Q9BPX7
O95471	P48436
P49746	P61812
P62263	Q96JC1
O75419	P25205
Q05519	Q08170
Q14676	Q14683
O15055	Q9Y297
P20333	P62263
Q16566	Q9NZT1
P08575	Q99569
P51610	Q8IY92
O75365	Q5BJD5
P26640	Q9Y4K3
O14964	Q93033
O43663	P53350
P35222	Q15717
O75970	P41595
P20809	P42702
P08670	Q99759
Q5VSL9	Q9Y228
P60510	Q9BWH6
Q01085	Q16539
O60563	Q15596
407026	P60953
P29372	Q969Y2
P42224	P48551
P05412	P17275
Q07869	Q12778
Q96S59	Q9Y478
Q15370	Q9UK73
407026	P02462
P20749	Q04206
P06213	Q9NP95
P07737	Q07890
P08754	P30939
O00273	P63104
O43747	P61966
O14640	Q9NZC7
P08865	P62273
O75533	Q01081
O60496	P62993
P98082	Q14689
P41182	Q9NYH9
P51532	Q9UKL0
O00755	O75084
Q12789	Q8WUA4
P07355	P35232
P42574	P43146
Q01844	Q15906
Q16254	Q9Y4A5
P62888	Q00005
P01241	P26992
O14775	O60262
P08754	Q9UP65
P63279	Q6EEV6
P04406	P20333
P26639	P30480
O75093	P35052
Q07817	Q9C000
P07949	Q9HCE7
Q09472	Q16548
P47897	Q9Y5J5
P06748	Q14686
Q0VDF9	Q9UBR2
Q06330	Q96T58
O15162	Q16659
P00519	P78329
O95644	P43694
P06493	Q9UKT4
406935	Q9Y6K1
O96019	Q96EZ8
P45973	Q13263
P02768	P19827
O60548	P26367
O14641	Q13145
P0CG48	P49459
Q04206	Q13489
Q14980	Q9UM73
P38159	Q01081
P0CG48	P23246
P46778	P84098
P08047	P22301
Q8NEC5	Q99750
Q6VMQ6	Q96CS7
Q14449	Q99558
Q13573	Q7Z333
O14529	P13569
P21917	P62879
P00519	Q9Y6W5
O15111	Q7Z406
P45984	P99999
O60313	Q15796
O14543	O14654
O95551	Q92905
O43684	Q9UJX6
P18146	P98164
Q16543	Q9GZS1
P17858	P41279
A8K4G0	O43914
O95267	P0C869
O14559	Q9H2G2
P21728	P50148
P23508	P62750
P42773	Q14919
P46782	P62277
O00264	Q9BUP0
Q13153	Q96L33
O43752	Q15836
Q7L5N1	Q9BXR0
P0C0S5	Q86WJ1
P42766	P83881
O60603	Q8IWL2
O75610	P01137
Q5UIP0	Q9NZL4
P02452	P26012
P07355	P16104
P41221	Q9ULW2
Q13797	Q9HBI1
O76093	P16234
O95467	Q7RTX0
P10244	Q6MZP7
P33316	Q07869
O00221	O60641
Q13315	Q9UBC3
P01106	Q9NQT4
O60231	P38432
P18505	P46459
Q7Z2G1	Q9UBN7
P51149	P68371
P50395	Q92956
O15194	P01106
Q15759	Q8IW41
A0JLT2	P61218
P62847	P62851
O76011	P61981
Q7Z434	Q9Y6K5
P27482	P35228
P07942	P24043
P30153	Q9NSA3
Q8IU54	Q9HC73
P23508	Q9NTJ3
O43924	P62834
P19388	P52434
O60383	Q9BRR6
O00187	P01024
P38398	Q9UGJ1
O60506	P16104
P55010	P68400
P29353	Q14155
Q13315	Q6GYQ0
P78317	Q969T4
P08069	Q99963
P05198	Q13144
P06493	P51946
Q96KQ7	Q9H0I2
O14744	P04908
P62258	Q9Y3M2
Q14765	Q9NSE2
P02768	Q9Y4G6
P17612	P61925
O00585	P07339
Q9UPY6	Q9UQB8
P13501	Q04864
P56705	Q9ULV1
O43914	Q14952
Q16566	Q8NFM4
O75815	Q9Y286
O96019	Q68CP9
P41240	P61978
Q99417	Q9NTK1
Q05639	Q9UKG9
P26368	P52756
Q9BU40	Q9UGN5
Q01201	Q9UBN7
O15551	P56856
O95786	Q14258
Q9NS73	Q9Y2J2
P63092	Q9HBW0
P53355	Q14457
P19838	P22694
P60510	Q8TF05
P17612	P50552
O95424	Q8NBJ4
P61224	Q86WV1
P01889	Q14657
P06241	Q92918
Q96JB5	Q9UGM3
P32121	Q96RD3
O43395	Q15287
Q13257	Q92731
P24864	Q9UPP1
P52566	P63000
P51813	P62834
O95319	P62993
O14656	Q9UBM7
P02489	P04792
P49768	Q9Y4K3
P08195	Q9HAW0
P60880	Q13277
P52735	Q13503
Q12874	Q99836
O15162	P00519
Q15424	Q8TDY2
P08138	P42338
P25205	Q7L590
406982	P23458
O00220	P04637
P07948	Q08881
P13612	P21333
Q16665	Q9BZW7
P05997	P23229
Q13698	Q66LE6
P01106	Q5SY16
P04003	P0C0L4
P49207	P83731
O95169	Q9NX14
P04406	P63167
Q13158	Q6WCQ1
P62714	Q9Y243
P04156	P07237
O60493	P23508
O15553	P25963
P04637	Q5JR12
100008589	Q9UIF9
P53708	Q01955
Q12824	Q9P2D1
O14775	P40145
P35580	Q9Y478
Q99459	Q9H0A0
P07437	Q01201
P62316	Q9HCK5
P50281	P60709
P54105	P62306
P00533	P29466
O94761	Q00005
P27986	Q8WX92
P62136	Q9UF02
Q9C0K7	Q9UGI9
Q15109	Q9NWZ3
P01876	Q8TEW0
P55957	P67870
P25325	Q9Y697
Q07889	Q8IV61
Q08050	Q92793
P22736	Q9Y6Q9
P37231	Q12778
P05387	P84098
Q03164	Q13547
Q01813	Q9Y478
P07814	P23508
O14543	Q16659
Q9H1Y0	Q9HC96
Q07890	Q9Y5X1
P43155	Q07869
Q96BR9	Q9BXS5
Q04917	Q96PU5
P05412	P62714
P06756	Q9HBI0
P21246	Q9H9J2
P08865	Q5VVX9
P15248	P40238
P16220	Q9UNL4
P30044	Q96BK5
P0C869	Q05655
Q9BVP2	Q9UL18
P10599	P63104
O43924	P60953
P06400	Q8TAQ2
P62714	Q7Z3S7
P07948	P42680
P18848	Q9GZQ8
P16333	Q9ULW0
O15264	P84095
O14950	P35580
O60684	P04040
Q6P1J9	Q8WVC0
P23508	Q15008
P32246	Q9Y4X3
P23470	Q13224
O00232	Q9UET6
P30876	P61218
P05412	P16220
O95059	Q9BUL9
O75400	P46379
P04183	Q9NPB8
O43561	P06241
P35354	P58012
P62873	Q9UBY5
P23229	Q14315
Q15714	Q9GZT6
P23528	Q8WYL5
Q14005	Q96MA1
Q13418	Q8NAF0
P0C5Y9	Q08945
O75376	P24468
P51522	Q13153
P46781	P62753
P02794	Q16236
Q53ET0	Q9Y478
P55209	Q15628
P17252	Q9BX67
Q92851	Q9HAV5
Q5T3J3	Q8IX03
P37231	Q96RS0
P30281	P51692
O15320	P00519
O60493	P40337
O15350	P00519
O94817	Q9BUJ2
Q14197	Q8IY92
P29459	Q01344
P19387	Q9NX70
Q08209	Q9UD71
O95433	Q9UPX8
P14649	P63267
Q71U36	Q9BVA1
Q92698	Q9UER7
O43707	Q05397
O95813	P36402
P62070	Q7LDG7
O15198	Q8N988
O94806	P19883
P51679	Q13112
P00519	Q09472
Q15834	Q96IZ5
P14618	Q8TDR0
O75746	Q9BRX2
P10828	Q9UHV7
O15111	Q13077
Q07889	Q9UJM3
P03952	P54619
O75365	Q14139
Q6VMQ6	Q9BV20
P08173	P63096
O14764	O60296
P38398	P78396
P54753	P55196
P13497	Q15113
P21673	P51693
P04049	Q16513
O43524	Q8IXJ6
P56975	Q8IUQ4
P06899	Q6UXN9
P12643	Q14689
O43156	Q13535
P35080	Q13332
Q9UBS4	Q9Y5X3
P06213	Q12913
Q06609	Q96EY1
P50914	P61254
O00762	Q99848
P04792	Q9Y243
P33993	Q9UJX2
Q86U86	Q9UPN9
P04234	P42336
P35268	P62891
P38405	Q8NGS9
P12931	P53355
P08253	P19878
O15496	Q9HD67
P67809	Q8WXA9
P16070	Q13464
Q04695	Q06124
Q9BS18	Q9UI95
P62745	Q13153
O14514	P04637
Q15024	Q8WVN8
O00255	Q99717
P32942	Q05516
P54253	Q9Y2K5
P46783	P54257
Q13131	Q16526
O75150	P49459
P61353	Q92901
P14416	P62873
P00519	P06865
406899	P05067
O43557	Q12933
P05067	Q99767
P28749	P51610
O95166	Q99569
P62979	Q9Y6K9
A4D0S4	P18564
P13725	P26951
O00522	P61224
O75578	Q07890
P25103	P30679
P20226	P35226
P17028	Q9NX65
P15391	Q13315
P13987	Q9H0H5
Q14192	Q9UHR5
O14508	Q14765
P16298	Q9BS18
P21917	P63218
Q13432	Q9UBL3
Q9H1A4	Q9UJX4
O75177	Q15427
P04035	Q9Y3M8
A0JLT2	P36954
O95169	P03897
Q14197	Q9UJZ1
Q13547	Q15796
O75376	Q86Y13
Q8WUW1	Q9Y3A3
P50402	Q9BRV8
O43261	P68104
P10636	Q9P0L2
P04626	Q8WYP3
P51991	Q13573
P11362	Q9GZV9
P25391	Q13797
Q04206	Q9Y265
Q9GZT8	Q9UI14
P63096	Q15147
P12956	P55769
A6NHL2	Q96RT7
P35626	Q8NH67
P20226	P28347
P30040	P30480
Q96EZ8	Q9H981
O60503	P55011
Q12933	Q7Z3B3
Q13118	Q15393
O60237	P24844
A8MVU1	P13498
Q14683	Q29RF7
O14925	Q9Y2Q3
P68104	Q16363
P51116	Q9BXS5
P01137	Q8NER5
O75688	P09327
P34897	P62993
P07437	Q9H9G7
Q01780	Q9UK80
P13569	P25685
O96017	Q13315
406979	P24385
Q5QNW6	Q9UBN7
O95257	Q8IWY9
P29466	Q13153
P35579	P63261
O60508	Q01130
O00221	O00743
P01891	Q13315
P06239	Q13444
Q01344	Q9HBE4
9757	O15550
P20823	P28332
P41235	Q12772
Q13315	Q9BRS2
O60264	Q9UIG0
O94805	O96019
O76071	Q9ULX6
Q52LW3	Q8IXI1
P16298	Q9UM13
Q14527	Q9NS91
O15067	Q14164
O60716	Q6IQ23
O60331	Q9Y6U3
O00418	P05771
O60262	Q92633
Q00653	Q9UNM6
O14529	P16220
P49137	Q16539
P42677	Q9Y328
P25054	Q0VF96
P17612	Q14571
O60674	P42338
P62424	Q9UNX3
P03897	P56556
P33241	Q8IVT5
P12931	Q05996
P08708	P39019
P07900	Q13131
Q14201	Q4VXU2
P15336	P56524
P08754	Q13936
P05013	Q14626
P22612	Q8TEY5
P16471	Q9NSE2
O14974	P14649
Q13263	Q9UD71
P31947	Q9UPU9
P46108	Q02763
P35227	Q93009
Q93079	Q96RL1
P51617	Q00005
P20339	Q9P2R3
Q5QNW6	Q6FI13
P19338	Q00987
P06239	P28907
O15357	P00519
P22455	Q99961
Q02156	Q8TAA9
P04731	P49407
P26196	Q96F86
P51828	Q8TD86
P17844	Q14164
P13611	P48061
P48730	Q92997
P49190	P62158
Q07890	Q8NHR9
P13645	Q00653
O95400	P09651
Q13077	Q5T1R4
P14625	Q9Y243
O00206	O60602
P04233	P07711
P46783	P62249
P62258	Q15365
O15111	Q16543
P21802	P42338
P41208	Q01831
O00483	O43674
P49682	Q07325
Q15843	Q9UKT5
Q99708	Q9NY61
O60925	P59665
P27361	Q86XP0
A8K6C2	P24394
P07437	Q86UA6
P05412	P10826
O95453	P33240
P05556	P51636
P00519	P42166
O15162	Q9UBP5
P08754	Q8NFM4
P02461	P16144
P49459	Q8TAZ6
P0C869	Q14344
O75694	P40337
P48454	Q96LZ3
O14920	Q8NI38
Q06330	Q92769
P27348	P50991
P07477	Q96RI0
P51587	Q86YC2
Q86XI6	Q8TD86
O14920	P08107
P02751	P06756
P04899	P25101
P50402	Q9HCK5
P02533	P18146
Q14696	Q9Y5X3
P19387	P51681
P78412	Q13526
O95405	P29590
P00519	P98164
Q01780	Q15024
Q14116	Q9ULZ3
P39023	Q92901
P42262	P46459
P01570	Q09472
Q15583	Q9NPJ1
P01023	P05112
Q96J02	Q9H3D4
P61073	Q05397
O00459	Q92569
O60869	Q13133
P52789	Q969H0
P62888	Q99558
O75400	Q8N5F7
P51116	Q9Y2J4
P09038	P26022
Q92841	Q9NQT5
P06213	P18031
P08238	Q99759
P18146	P35711
P01137	P62258
P55735	Q5JSH3
O95400	P55795
Q99459	Q9H4L4
P18054	Q96RU8
P56524	Q7L7L0
P11047	Q7L1I2
P07858	P20073
P60953	Q14155
O00487	Q92905
Q7Z699	Q9BPY3
P31943	Q15637
P13747	P26717
P17301	P26012
Q14240	Q92698
O14640	P78368
O60232	Q8N5R6
P14780	P30968
O43320	P22607
P56524	Q96QV6
406906	Q05923
P23246	Q14192
O95639	Q9H6E5
P01133	P35916
O14986	Q6YP21
P29973	P62158
Q06187	Q9NR97
O75530	Q8IZ13
P53778	Q13873
P40189	P42702
P45983	Q12967
Q14191	Q96S55
P35916	P46108
Q9H0M0	Q9HAU4
Q5UIP0	Q8N5U6
Q8NE71	Q9Y478
Q6UWE0	Q8IX04
P84077	Q9UJY5
P08134	Q9H0H5
P01106	Q8NCB2
A0JLT2	Q3L8U1
P61968	Q13952
P28482	Q16566
O00716	P24385
O43257	Q9Y265
P04156	Q9NX24
P25490	Q9Y230
P15408	Q9Y5Q3
P57087	Q02156
O15151	Q13315
O95816	Q9NYJ8
P18031	P25963
Q15843	Q9Y297
P04908	Q13547
P15018	P24394
Q02763	Q9NP95
O75116	O75716
P01033	P15976
P23511	Q15633
P04637	Q9BTK6
O75626	Q8WWV3
P12882	Q9P2M7
O95257	P51681
P31994	Q9Y6Q6
O75369	P46108
Q9H1D9	Q9UKR5
O60936	Q9GZT8
407042	P01106
O60237	Q9BUA6
Q00005	Q8IX90
P05186	Q12933
P56537	Q96B36
P01375	Q13490
P37235	Q9UJA2
P38936	Q9H9Q2
P43243	Q5VTD9
P25054	Q99814
P00367	Q99558
P04626	Q02750
P16885	P52735
Q49AN0	Q9UF56
P06493	Q9UIV1
406910	P03372
P15153	Q12967
P30480	Q13347
P08238	Q99460
P17861	P18850
O43318	O75477
P28482	P41182
Q10586	Q16534
Q5JTZ9	Q96KG7
P78537	Q6QNY0
P32121	Q8NGT0
P51679	Q92600
P01241	P24394
P04626	P48357
145781	Q9NVV9
O00459	P08069
O15371	Q15788
P35626	Q8NGS2
P08107	Q9Y239
P08708	P62263
P40197	Q92569
P63104	Q9NPB6
P08047	Q99706
P25024	Q9NRJ3
P16671	P54646
P15880	Q15843
Q92956	Q9NYU2
O95619	Q13315
P05129	Q86UR1
P50539	P56537
P49790	Q96EE3
P36507	Q12959
Q08050	Q9UBC0
P25791	Q96KQ7
P12757	P35998
P27986	Q9Y2W2
Q12873	Q9UGL9
P48556	Q15008
O96018	Q9H6S1
P01106	Q92769
P19532	Q14697
O75940	Q9NR30
O96005	Q9H1C4
P28749	Q9ULA0
P63104	Q15365
P35228	P62158
P04792	P08047
P48556	P61289
Q13308	Q9NQB0
P52597	P62993
O00220	Q13501
A6NL08	P32121
O75335	P19174
P11021	P51636
P62195	Q99459
O15550	P06400
P55157	Q9BYB0
O60814	P61964
Q16531	Q9UL18
P08865	P62249
P52298	Q15428
P16333	P35968
Q13093	Q13315
P07766	Q13432
P20333	P42677
P04899	Q9UP65
P08253	Q14031
P06400	P10275
P05771	Q15147
Q9NRL3	Q9Y6K8
P24844	Q7Z406
P01889	Q8NHL6
O15182	Q13432
P31273	Q02556
P05013	Q13261
P29350	P43405
O95471	P56746
P51858	Q13485
P31749	Q15759
Q15436	Q92597
Q14683	Q9HC98
P36776	Q99759
P61247	P62280
P18124	P62913
P13942	P18564
P78352	Q9H204
P62266	Q99873
P12004	P30504
Q15653	Q9UJF2
Q9NRI5	Q9UKE5
P46108	Q13023
P61981	Q8N3F8
O43524	P35575
P11171	P22061
Q96B18	Q9ULK5
O00308	O95822
P08670	P12236
Q92731	Q9GZR2
P17181	Q8WXH5
P41273	Q07011
P30480	P46781
145781	Q9BQ04
Q00987	Q8N726
P13637	Q8WYR1
Q15653	Q96EY1
P00519	Q96NS5
P22392	P52434
P48742	P67870
P15018	Q14626
Q13489	Q6GPH4
O95715	P61073
O75582	P68431
P00441	Q8TCX1
O15360	Q15788
Q13162	Q9BVJ7
P63098	Q99683
Q07890	Q8IXI1
Q99689	Q9UHF0
Q13554	Q68CJ9
P12931	P31994
O14817	P21926
O14964	Q9UPT5
Q13485	Q13547
P19838	Q9UNE7
P0CG48	Q00987
O95786	Q9Y4K3
P10809	Q16659
O94864	Q92830
P10398	Q02833
O15524	P09619
Q6FI13	Q99879
Q12986	Q9BUJ2
P54253	Q5HYC2
O14950	P36873
P26010	P46108
P52198	Q14CB8
P32121	Q8NGD5
P35225	Q07666
P01106	P04626
P07948	Q13432
P23945	P63092
P27986	P48357
P16104	Q96QK1
Q96GM8	Q9Y4Z0
P43405	Q9BXN2
P12004	Q13952
P26447	Q15796
P01106	Q14055
O43521	Q29RF7
Q15672	Q53EL6
P04183	Q9NYF0
P35626	Q8NGL0
P98161	Q13233
P35626	Q8NH43
P63211	Q96PN6
Q99459	Q9UJX3
P14136	P49768
Q5UIP0	Q92963
P46783	Q99558
O15297	Q6RW13
P84022	Q7LFL8
P05386	P84098
Q15052	Q9P286
P23945	P36575
Q6UVK1	Q9H832
O60732	Q86YB7
P50479	Q12923
P11171	Q9UI30
P01242	Q14627
Q01344	Q8WXH5
P0C1H6	Q9UKV0
P40429	P46779
P20827	P22607
Q52LW3	Q92730
Q13535	Q9H6Z4
P11171	Q96AG4
P45985	Q9UPT6
Q99259	Q9H2G2
P12314	P43405
Q9H0E9	Q9H2F5
Q9ULX6	Q9Y5V3
Q99638	Q9HAW4
P04183	Q2QGD7
P06493	P51610
P23229	Q13751
P46108	Q9UN72
P62750	P62910
Q8TEW0	Q9NQ66
P10914	Q96MF7
P02452	P18827
P05013	P17181
P49674	Q96B18
P62873	Q99677
O75420	P54259
Q13547	Q9Y6K1
O00299	P23508
O00305	Q12816
O75586	Q93074
P0C0S5	Q92769
O95433	Q15036
P51116	Q14134
P00742	P41235
P04792	Q99459
Q96CV9	Q9HA65
P09543	Q9Y4K3
Q9H9G7	Q9Y657
O94880	Q13315
P60002	Q49AR2
P01127	P22455
P54646	Q49AN0
O95398	P63096
P14416	P67775
P22607	P49763
Q16795	Q9UI09
P13942	P18827
B1A4H9	P16471
Q9C086	Q9H9F9
P56880	Q07157
P01100	P17535
Q15723	Q99459
P21333	P22694
P25391	P53708
P26599	P29965
O15297	Q00987
P02768	P04183
A8MT69	Q9NPD8
O60583	Q16512
Q09472	Q99967
O94921	P31946
P31749	P67775
Q13315	Q6VMQ6
Q08380	Q9NYJ8
P54274	Q9UKY1
P07864	P08047
P28698	Q13643
P62258	Q00994
P61981	Q96F86
P15735	Q9UQK1
P48556	P55036
P61218	Q9HCS7
Q05516	Q9Y2Y4
P18206	P62304
P06241	Q9H7E9
P18084	P24821
P01566	Q14653
P55957	Q16548
P08631	P29353
O14920	Q9Y4K3
P38398	Q9NWV8
Q9NRG9	Q9UKX7
O00237	P61077
O00422	Q13547
Q92698	Q96AY2
P52209	P62330
P04637	Q969G3
P02649	P98164
Q6W2J9	Q8NHM5
Q13573	Q14839
P00519	Q12979
P08637	P43403
P29372	Q9UPN3
P62807	Q14164
P78347	Q13237
B1A4H9	P40238
P29317	P46108
P13569	Q9UJC5
Q07890	Q86YV0
P04637	P08107
P54289	P62136
Q08211	Q9NX58
P08670	Q13263
P38405	P58173
P02786	P63104
P55786	P56537
P11940	Q99558
P06748	P23508
P11171	Q01469
P19388	Q9NW08
P10275	Q6PL18
O95639	P33240
P08651	Q8WYQ9
P61970	P62826
P01106	Q9Y2I7
O00255	Q03164
P01106	P35606
P17275	P20702
P26641	Q969Q1
P84022	Q13547
Q8IWY9	Q9NVP2
P08138	P34130
O00401	O15144
P26368	Q00839
P01111	Q9UJF2
O14493	P56747
O75306	P19404
O15126	Q9UMZ2
P48730	P62258
P24844	P35580
P04626	P12931
P20618	P61421
P18847	Q9BZD4
Q9C0E2	Q9Y5J5
P61011	Q13573
P22681	Q8N6P7
P40429	Q02543
Q96BR1	Q96J02
P17096	Q9Y5N6
O00459	P17948
P17302	P68366
O75367	P33778
P27694	Q8IW19
P05067	Q02410
Q15700	Q9GZV5
Q14181	Q8IU60
Q05516	Q13547
P16471	Q9NPF7
Q15102	Q8TBB1
Q5UIP0	Q9BWC9
O00459	P17081
Q07889	Q5JSL3
Q13535	Q86W50
P11168	Q08050
O15198	Q9NQ87
P62244	P63220
P36406	Q99418
P02768	P17301
Q9NYQ7	Q9UJ04
407046	P56817
P05771	P26012
P18085	Q13573
O15519	Q04206
P04629	Q9HAU4
P21333	Q01974
P08172	P08754
Q96T58	Q9UGV2
P31644	P54257
Q06732	Q9UKY1
P17676	Q05195
O15131	P04406
P40938	Q13315
P02766	P51946
P27708	Q99558
O14641	P16885
Q96AG4	Q9Y478
O15496	P50148
Q12933	Q9UKL3
Q9Y297	Q9Y2F5
P16520	P53778
O76071	Q96A35
407040	O00548
P01106	Q9Y5M8
P52333	Q14289
P61981	Q6WCQ1
P07766	P09693
Q13643	Q8IXK0
Q96BK5	Q9Y3U8
O15524	P01106
P23508	Q9UNM6
P00533	Q9UJ41
P08047	P38936
Q01844	Q9Y3M8
P05783	Q9UM73
Q00653	Q9BVA1
406900	P38936
P04049	P12931
P16104	Q12888
P10826	P13631
Q16595	Q99798
P61981	Q12802
P11831	P19419
P62136	Q96GD4
P08754	Q9Y4K3
P01106	P38159
P08670	P16144
P37173	Q13485
O60383	Q9Y3A3
Q92621	Q9Y5V3
O75159	Q14626
P19438	P62158
406987	P98172
P27361	P53816
Q01082	Q9NRI5
PI3KR1	PI3KR2
O60312	Q13315
Q08945	Q92832
Q13769	Q9Y3C6
O00425	P62633
Q04759	Q99704
P22557	Q08AD1
Q9Y2Q3	Q9Y6M1
O00626	P51681
Q13535	Q9NTJ3
O15524	Q14626
P32121	P58180
P62495	Q92900
P62158	Q86YV6
O43617	Q9UL33
P22314	Q9BXL5
P23258	Q9P209
P29460	Q969J5
P84243	Q99525
P20809	P40238
P04637	Q9Y261
P14780	P80162
Q02750	Q6VAB6
P25685	Q9Y4P8
Q13625	Q92843
Q14626	Q9NYY1
P17676	P20023
P21281	P21397
P16104	Q99879
P29317	P52803
P62993	Q9NQ76
O43707	P18206
P05231	Q6UXL0
P35249	Q9NRD5
Q5T4F7	Q93097
P07333	Q13191
P00519	P15153
O15379	P10276
Q6UXN9	Q9UKF6
Q06830	Q13162
Q13573	Q8WWH5
P17612	P19634
O60218	Q13085
P30466	P43630
P61981	Q9Y2A7
P24522	P31483
Q06609	Q86YC2
P28482	P54709
P06400	P29375
P32121	Q8IXE1
O43586	Q9UKX3
Q13683	Q13751
P13232	Q99665
P02751	P62993
P28749	Q06190
P26441	Q6UXL0
P51817	Q9UN42
P36873	Q96BA8
P56945	Q13813
P63261	Q9Y6W5
P32121	Q8NGT7
P08581	Q9GZV9
O43915	P08138
Q92918	Q9BXL7
A4D0S4	P16070
Q66LE6	Q9GZV5
P01024	P48740
O60925	P62857
P58876	Q6UXN9
P05231	P10912
P52333	Q13261
P62244	Q13838
P24928	P50750
P14784	Q8IZJ0
P48546	P84996
P11473	P19793
P13569	Q5T2W1
P52788	Q16644
O15198	Q96JH7
P48736	P54710
O00305	Q13554
Q13123	Q96N46
P31930	P51531
P25963	Q9UDV6
P31751	P36873
P01106	Q86U86
P09619	Q9HCT0
P63261	Q9UKX3
P45984	Q9P2W3
P61081	Q99459
Q13526	Q9UET6
O14512	Q14765
P09471	P35498
P42336	Q13480
P31785	Q92569
P23508	Q9Y6E0
O15084	Q9UPN7
P24928	P52597
O96017	P62136
P33992	P49736
P63104	Q8WWI1
P58107	Q13233
O95433	Q7Z494
Q14185	Q8IXI1
P47712	Q14790
P15735	P22612
P01106	Q92616
Q52LR7	Q92993
O00410	Q401N2
P29466	Q9NX02
P10911	Q07912
P55072	Q15418
P35609	P55884
P05771	Q9NQA5
Q13873	Q15796
Q07812	Q07820
P01562	P20023
P51114	Q9P2H0
P60520	Q86V97
P22681	P68036
Q13464	Q13480
P22455	Q9Y371
Q13619	Q92574
P13236	P14735
O14757	Q9NW38
P04908	Q9BY41
P02778	P51677
O14904	P56705
Q14194	Q96SN8
O15457	P00519
P61106	Q6XUX3
Q8NEM7	Q9HBM6
P17301	Q07889
Q8TB24	Q9UI14
P61457	Q6ZVK8
O15519	P62273
O75940	P14678
O15520	P35968
Q5VTD9	Q9H2G4
Q96L33	Q9H0H5
Q9BRX2	Q9P035
P04899	P21453
P61960	Q96JB5
P04278	P41222
P05129	Q9ULK5
P52948	Q92621
P04156	P25788
Q12959	Q9GZV5
P16871	Q9GZX6
Q96NA2	Q9BVA1
Q13315	Q96MG7
P78347	Q10586
P10242	Q9H2X6
P16333	Q9UKE5
Q86WV6	Q96A33
P08107	Q92844
P43405	Q8IWV1
P31483	Q12906
Q9UI09	Q9Y6M9
O43237	Q9BVA1
Q7Z7G0	Q9P2A4
Q12988	Q5T3J3
P06241	Q9ULD4
O00755	O95813
P10826	Q2M1K9
O95760	Q01638
Q13535	Q9P0V9
P03372	Q16352
P32121	Q9H344
O95503	Q06587
Q15797	Q92905
Q14197	Q9BYD3
P05129	Q13224
P53779	Q8N726
P08648	P61073
Q13573	Q86XP3
P62979	Q8IVH8
P35568	P42336
P08047	P33076
Q7Z5R6	Q9Y490
P62993	Q09472
P12318	Q6PI73
P67775	Q5VSL9
Q13557	Q68CJ9
P37231	P51946
P22681	P35222
P16104	Q16531
Q969G3	Q9UPN9
O15504	Q8TEM1
Q9NS69	Q9P0U1
Q12778	Q9Y478
Q16795	Q86Y39
O43524	Q99873
O75970	Q9HB19
Q96A73	Q9UGY1
P01106	P17676
406991	P09493
Q92730	Q9UIW2
P30559	Q01668
P05109	P19878
O43908	Q9BZM4
Q9C026	Q9Y297
O75581	O94907
P09104	Q9UHF5
P43699	Q15788
P06850	P34998
O95169	Q86Y39
P46777	Q02543
Q01196	Q15723
P27986	P62736
Q7L190	Q99963
P24723	Q07157
P16298	Q9UJX4
P16220	Q13315
P37231	Q9Y618
P16473	P84996
Q13315	Q9BQA5
P61077	Q15796
P18146	Q07325
P05129	P27361
O95751	Q9NVN8
O00206	P14625
